team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
FC Barcelona,1935/1936,Player,Midfielder,,Balmanya,Spain,0,1914-12-29
FC Barcelona,1934/1935,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1934/1935,Player,Defender,,Alcoriza,Spain,0,1903-06-15
FC Barcelona,1934/1935,Player,Defender,,Rafa Mas,Spain,0,1908-05-09
FC Barcelona,1934/1935,Player,Defender,,Zabalo,Spain,0,1910-06-10
FC Barcelona,1934/1935,Player,Defender,,Arana,Spain,0,1912-04-27
FC Barcelona,1934/1935,Player,Forward,,Ventolrá,Spain,0,1906-12-16
FC Barcelona,1934/1935,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1934/1935,Player,Forward,,Alejandro Morera,Costa Rica,1,1909-07-14
FC Barcelona,1934/1935,Player,Forward,,Cabanes,Spain,0,1914-01-06
FC Barcelona,1934/1935,Player,Forward,,Escola,Spain,0,1914-08-28
FC Barcelona,1934/1935,Player,Forward,,Pages,Spain,0,
FC Barcelona,1934/1935,Player,Goalkeeper,,Vasconcellos,Brazil,1,1905-05-14
FC Barcelona,1934/1935,Player,Goalkeeper,,Nogués,Spain,0,1909-03-28
FC Barcelona,1934/1935,Player,Goalkeeper,,Francàs,Spain,0,1915-10-09
FC Barcelona,1934/1935,Staff,Manager,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1934/1935,Player,Midfielder,,Elemér Berkessy,Hungary,1,1905-06-20
FC Barcelona,1934/1935,Player,Midfielder,,Padrón,Spain,0,1906-05-05
FC Barcelona,1934/1935,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1934/1935,Player,Midfielder,,Salas Usón,Spain,0,1910-05-17
FC Barcelona,1934/1935,Player,Midfielder,,Franco Florensa,Spain,0,1911-10-25
FC Barcelona,1934/1935,Player,Midfielder,,Ruano,Spain,0,1913-02-21
FC Barcelona,1934/1935,Player,Midfielder,,Lecuona,Spain,0,1913-03-16
FC Barcelona,1934/1935,Player,Midfielder,,Trujillo,Spain,0,1913-06-29
FC Barcelona,1934/1935,Player,Midfielder,,Raich,Spain,0,1913-08-28
FC Barcelona,1934/1935,Player,Midfielder,,Saurina,Spain,0,
FC Barcelona,1934/1935,Player,Midfielder,,Soler,Spain,0,
FC Barcelona,1933/1934,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1933/1934,Player,Defender,,Alcoriza,Spain,0,1903-06-15
FC Barcelona,1933/1934,Player,Defender,,Arnau Pericas,Spain,0,1907-11-10
FC Barcelona,1933/1934,Player,Defender,,Rafa Mas,Spain,0,1908-05-09
FC Barcelona,1933/1934,Player,Defender,,Zabalo,Spain,0,1910-06-10
FC Barcelona,1933/1934,Player,Defender,,Espuny,Spain,0,
FC Barcelona,1933/1934,Player,Defender,,Villacampa,Spain,0,
FC Barcelona,1933/1934,Player,Forward,,Ventolrá,Spain,0,1906-12-16
FC Barcelona,1933/1934,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1933/1934,Player,Forward,,Alejandro Morera,Costa Rica,1,1909-07-14
FC Barcelona,1933/1934,Player,Forward,,Miranda Pérez,Spain,0,1909-11-07
FC Barcelona,1933/1934,Player,Forward,,Cabanes,Spain,0,1914-01-06
FC Barcelona,1933/1934,Player,Forward,,Quico,Spain,0,
FC Barcelona,1933/1934,Player,Goalkeeper,,Nogués,Spain,0,1909-03-28
FC Barcelona,1933/1934,Player,Goalkeeper,,Vicente Cruz,Spain,0,
FC Barcelona,1933/1934,Staff,Manager,,Richard Kohn,Austria,1,1888-02-27
FC Barcelona,1933/1934,Player,Midfielder,,Santos,Spain,0,1906
FC Barcelona,1933/1934,Player,Midfielder,,Padrón,Spain,0,1906-05-05
FC Barcelona,1933/1934,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1933/1934,Player,Midfielder,,Goiburu,Spain,0,1906-11-08
FC Barcelona,1933/1934,Player,Midfielder,,Font,Spain,0,1907-11-22
FC Barcelona,1933/1934,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1933/1934,Player,Midfielder,,Salas Usón,Spain,0,1910-05-17
FC Barcelona,1933/1934,Player,Midfielder,,Trujillo,Spain,0,1913-06-29
FC Barcelona,1933/1934,Player,Midfielder,,Costa,Spain,0,
FC Barcelona,1933/1934,Player,Midfielder,,Soler,Spain,0,
FC Barcelona,1932/1933,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1932/1933,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1932/1933,Player,Defender,,Alcoriza,Spain,0,1903-06-15
FC Barcelona,1932/1933,Player,Defender,,Arnau Pericas,Spain,0,1907-11-10
FC Barcelona,1932/1933,Player,Defender,,Rafa Mas,Spain,0,1908-05-09
FC Barcelona,1932/1933,Player,Defender,,Zabalo,Spain,0,1910-06-10
FC Barcelona,1932/1933,Player,Defender,,Saló,Spain,0,
FC Barcelona,1932/1933,Player,Defender,,Vila,Spain,0,
FC Barcelona,1932/1933,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1932/1933,Player,Forward,,Arocha,Spain,0,1907-06-23
FC Barcelona,1932/1933,Player,Forward,,Parera,Spain,0,1907-10-07
FC Barcelona,1932/1933,Player,Forward,,Escrich,Spain,0,1907-10-28
FC Barcelona,1932/1933,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1932/1933,Player,Forward,,Gual,Spain,0,1911-05-11
FC Barcelona,1932/1933,Player,Forward,,Cifuentes,Spain,0,
FC Barcelona,1932/1933,Player,Forward,,Jordà,Spain,0,
FC Barcelona,1932/1933,Player,Goalkeeper,,Vidal,Spain,0,1901-10-15
FC Barcelona,1932/1933,Player,Goalkeeper,,Vidal,Spain,0,1906-08-24
FC Barcelona,1932/1933,Player,Goalkeeper,,Nogués,Spain,0,1909-03-28
FC Barcelona,1932/1933,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1932/1933,Player,Midfielder,,Artigas,Spain,0,1902-05-31
FC Barcelona,1932/1933,Player,Midfielder,,Marti Bolella,Spain,0,1903-05-22
FC Barcelona,1932/1933,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1932/1933,Player,Midfielder,,Goiburu,Spain,0,1906-11-08
FC Barcelona,1932/1933,Player,Midfielder,,Font,Spain,0,1907-11-22
FC Barcelona,1932/1933,Player,Midfielder,,Bestit,Spain,0,1908-03-07
FC Barcelona,1932/1933,Player,Midfielder,,Helguera,Spain,0,1909-04-23
FC Barcelona,1932/1933,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1932/1933,Player,Midfielder,,Costa,Spain,0,
FC Barcelona,1931/1932,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1931/1932,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1931/1932,Player,Defender,,Alcoriza,Spain,0,1903-06-15
FC Barcelona,1931/1932,Player,Defender,,Mas Mirandas,Spain,0,1907-09-27
FC Barcelona,1931/1932,Player,Defender,,Arnau Pericas,Spain,0,1907-11-10
FC Barcelona,1931/1932,Player,Defender,,Rafa Mas,Spain,0,1908-05-09
FC Barcelona,1931/1932,Player,Defender,,Zabalo,Spain,0,1910-06-10
FC Barcelona,1931/1932,Player,Defender,,Sanfeliu,Spain,0,1911-03-24
FC Barcelona,1931/1932,Player,Defender,,Saló,Spain,0,
FC Barcelona,1931/1932,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1931/1932,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1931/1932,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1931/1932,Player,Forward,,Arocha,Spain,0,1907-06-23
FC Barcelona,1931/1932,Player,Forward,,Parera,Spain,0,1907-10-07
FC Barcelona,1931/1932,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1931/1932,Player,Forward,,Gual,Spain,0,1911-05-11
FC Barcelona,1931/1932,Player,Forward,,Cambra,Spain,0,
FC Barcelona,1931/1932,Player,Goalkeeper,,Vidal,Spain,0,1901-10-15
FC Barcelona,1931/1932,Player,Goalkeeper,,Vidal,Spain,0,1906-08-24
FC Barcelona,1931/1932,Player,Goalkeeper,,Nogués,Spain,0,1909-03-28
FC Barcelona,1931/1932,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1931/1932,Player,Midfielder,,Marti Bolella,Spain,0,1903-05-22
FC Barcelona,1931/1932,Player,Midfielder,,Fausto,Brazil,1,1905-01-28
FC Barcelona,1931/1932,Player,Midfielder,,Castillo,Spain,0,1906
FC Barcelona,1931/1932,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1931/1932,Player,Midfielder,,Gamiz Viana,Spain,0,1906-06-26
FC Barcelona,1931/1932,Player,Midfielder,,Goiburu,Spain,0,1906-11-08
FC Barcelona,1931/1932,Player,Midfielder,,Diego Moliner,Spain,0,1907-06-18
FC Barcelona,1931/1932,Player,Midfielder,,Font,Spain,0,1907-11-22
FC Barcelona,1931/1932,Player,Midfielder,,Bestit,Spain,0,1908-03-07
FC Barcelona,1931/1932,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1930/1931,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1930/1931,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1930/1931,Player,Defender,,Portas,Spain,0,1901-11-26
FC Barcelona,1930/1931,Player,Defender,,Oro,Spain,0,1905-01-03
FC Barcelona,1930/1931,Player,Defender,,Mas Mirandas,Spain,0,1907-09-27
FC Barcelona,1930/1931,Player,Defender,,Arnau Pericas,Spain,0,1907-11-10
FC Barcelona,1930/1931,Player,Defender,,Zabalo,Spain,0,1910-06-10
FC Barcelona,1930/1931,Player,Defender,,Roig,Spain,0,
FC Barcelona,1930/1931,Player,Defender,,Saló,Spain,0,
FC Barcelona,1930/1931,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1930/1931,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1930/1931,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1930/1931,Player,Forward,,García García,Spain,0,1906-04-05
FC Barcelona,1930/1931,Player,Forward,,Arocha,Spain,0,1907-06-23
FC Barcelona,1930/1931,Player,Forward,,Parera,Spain,0,1907-10-07
FC Barcelona,1930/1931,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1930/1931,Player,Goalkeeper,,Uriach,Spain,0,1896-03-04
FC Barcelona,1930/1931,Player,Goalkeeper,,Llorens,Spain,0,1906-11-01
FC Barcelona,1930/1931,Player,Goalkeeper,,Nogués,Spain,0,1909-03-28
FC Barcelona,1930/1931,Staff,Manager,,James Bellamy,England,1,1881-09-11
FC Barcelona,1930/1931,Player,Midfielder,,Marti Bolella,Spain,0,1903-05-22
FC Barcelona,1930/1931,Player,Midfielder,,Castillo,Spain,0,1906
FC Barcelona,1930/1931,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1930/1931,Player,Midfielder,,Goiburu,Spain,0,1906-11-08
FC Barcelona,1930/1931,Player,Midfielder,,Diego Moliner,Spain,0,1907-06-18
FC Barcelona,1930/1931,Player,Midfielder,,Font,Spain,0,1907-11-22
FC Barcelona,1930/1931,Player,Midfielder,,Bestit,Spain,0,1908-03-07
FC Barcelona,1930/1931,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1929/1930,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1929/1930,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1929/1930,Player,Defender,,Mas Mirandas,Spain,0,1907-09-27
FC Barcelona,1929/1930,Player,Defender,,Arnau Pericas,Spain,0,1907-11-10
FC Barcelona,1929/1930,Player,Defender,,Zabalo,Spain,0,1910-06-10
FC Barcelona,1929/1930,Player,Defender,,Saura,Spain,0,
FC Barcelona,1929/1930,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1929/1930,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1929/1930,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1929/1930,Player,Forward,,García García,Spain,0,1906-04-05
FC Barcelona,1929/1930,Player,Forward,,Arocha,Spain,0,1907-06-23
FC Barcelona,1929/1930,Player,Forward,,Parera,Spain,0,1907-10-07
FC Barcelona,1929/1930,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1929/1930,Player,Forward,,Garcia Capdevila,Spain,0,1912-09-24
FC Barcelona,1929/1930,Player,Goalkeeper,,Uriach,Spain,0,1896-03-04
FC Barcelona,1929/1930,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1929/1930,Player,Goalkeeper,,Llorens,Spain,0,1906-11-01
FC Barcelona,1929/1930,Player,Goalkeeper,,Sola Coll,Spain,0,
FC Barcelona,1929/1930,Staff,Manager,,James Bellamy,England,1,1881-09-11
FC Barcelona,1929/1930,Player,Midfielder,,Marti Bolella,Spain,0,1903-05-22
FC Barcelona,1929/1930,Player,Midfielder,,Carulla,Spain,0,1903-10-25
FC Barcelona,1929/1930,Player,Midfielder,,Castillo,Spain,0,1906
FC Barcelona,1929/1930,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1929/1930,Player,Midfielder,,Goiburu,Spain,0,1906-11-08
FC Barcelona,1929/1930,Player,Midfielder,,Diego Moliner,Spain,0,1907-06-18
FC Barcelona,1929/1930,Player,Midfielder,,Font,Spain,0,1907-11-22
FC Barcelona,1929/1930,Player,Midfielder,,Bestit,Spain,0,1908-03-07
FC Barcelona,1929/1930,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1928/1929,Staff,Ass. Manager,,Roma Forns,Spain,0,1885
FC Barcelona,1928/1929,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1928/1929,Player,Defender,,Guzman,Spain,0,1901-09-22
FC Barcelona,1928/1929,Player,Defender,,Arnau Pericas,Spain,0,1907-11-10
FC Barcelona,1928/1929,Player,Defender,,Bosch,Spain,0,
FC Barcelona,1928/1929,Player,Defender,,Bussot,Spain,0,
FC Barcelona,1928/1929,Player,Defender,,Saura,Spain,0,
FC Barcelona,1928/1929,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1928/1929,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1928/1929,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1928/1929,Player,Forward,,Campadabal,Spain,0,1905-03-24
FC Barcelona,1928/1929,Player,Forward,,García García,Spain,0,1906-04-05
FC Barcelona,1928/1929,Player,Forward,,Arocha,Spain,0,1907-06-23
FC Barcelona,1928/1929,Player,Forward,,Parera,Spain,0,1907-10-07
FC Barcelona,1928/1929,Player,Forward,,Ramon Pera,Spain,0,1909-02-22
FC Barcelona,1928/1929,Player,Goalkeeper,,Uriach,Spain,0,1896-03-04
FC Barcelona,1928/1929,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1928/1929,Player,Goalkeeper,,Vidal,Spain,0,1901-10-15
FC Barcelona,1928/1929,Staff,Manager,,James Bellamy,England,1,1881-09-11
FC Barcelona,1928/1929,Player,Midfielder,,Marti Bolella,Spain,0,1903-05-22
FC Barcelona,1928/1929,Player,Midfielder,,Castillo,Spain,0,1906
FC Barcelona,1928/1929,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1928/1929,Player,Midfielder,,Obiols,Spain,0,1907-05-17
FC Barcelona,1928/1929,Player,Midfielder,,Pedrol,Spain,0,1909-10-21
FC Barcelona,1928/1929,Player,Midfielder,,Parera,Spain,0,1912-03-11
FC Barcelona,1927/1928,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1927/1928,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1927/1928,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1927/1928,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1927/1928,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1927/1928,Staff,Manager,,Roma Forns,Spain,0,1885
FC Barcelona,1927/1928,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1927/1928,Player,Midfielder,,Sastre,Spain,0,1906-06-25
FC Barcelona,1926/1927,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1926/1927,Player,Defender,,Josep Planas,Spain,0,1901-04-14
FC Barcelona,1926/1927,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1926/1927,Player,Forward,,Héctor Scarone,Uruguay,1,1898-11-26
FC Barcelona,1926/1927,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1926/1927,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1926/1927,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1926/1927,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1926/1927,Staff,Manager,,Richard Kohn,Austria,1,1888-02-27
FC Barcelona,1926/1927,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1925/1926,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1925/1926,Player,Defender,,Josep Planas,Spain,0,1901-04-14
FC Barcelona,1925/1926,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1925/1926,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1925/1926,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1925/1926,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1925/1926,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1925/1926,Staff,Manager,,Ralph Kirby,England,1,1884
FC Barcelona,1925/1926,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1924/1925,Player,Defender,,Emil Walter,Germany,1,1900-04-07
FC Barcelona,1924/1925,Player,Defender,,Josep Planas,Spain,0,1901-04-14
FC Barcelona,1924/1925,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1924/1925,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1924/1925,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1924/1925,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1924/1925,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1924/1925,Staff,Manager,,Jesza Pozsonyi,Hungary,1,1880-12-12
FC Barcelona,1924/1925,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1923/1924,Player,Defender,,Josep Planas,Spain,0,1901-04-14
FC Barcelona,1923/1924,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1923/1924,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1923/1924,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1923/1924,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1923/1924,Player,Goalkeeper,,Ferenc Plattkó,Hungary,1,1898-12-02
FC Barcelona,1923/1924,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1923/1924,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1922/1923,Player,Defender,,Josep Planas,Spain,0,1901-04-14
FC Barcelona,1922/1923,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1922/1923,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1922/1923,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1922/1923,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1922/1923,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1921/1922,Player,Defender,,Josep Planas,Spain,0,1901-04-14
FC Barcelona,1921/1922,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1921/1922,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1921/1922,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1921/1922,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1921/1922,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
FC Barcelona,1921/1922,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1921/1922,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1920/1921,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1920/1921,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1920/1921,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1920/1921,Player,Forward,,Piera,Spain,0,1903-06-11
FC Barcelona,1920/1921,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
FC Barcelona,1920/1921,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1920/1921,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1920/1921,Player,Midfielder,,Felix Sesúmaga,Spain,0,1898-10-12
FC Barcelona,1919/1920,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1919/1920,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1919/1920,Player,Forward,,Samitier,Spain,0,1902-02-02
FC Barcelona,1919/1920,Player,Goalkeeper,,Ricardo Zamora,Spain,0,1901-01-21
FC Barcelona,1919/1920,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1919/1920,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1919/1920,Player,Midfielder,,Felix Sesúmaga,Spain,0,1898-10-12
FC Barcelona,1918/1919,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1918/1919,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1918/1919,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1918/1919,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1918/1919,Player,Midfielder,,Felix Sesúmaga,Spain,0,1898-10-12
FC Barcelona,1917/1918,Player,Forward,,Emilio Sagi Liñán,Argentina,1,1900-03-15
FC Barcelona,1917/1918,Staff,Manager,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1917/1918,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1916/1917,Staff,Manager,,John Barrow,England,1,
FC Barcelona,1916/1917,Player,Midfielder,,Sancho,Spain,0,1896-09-03
FC Barcelona,1915/1916,Player,Defender,,Paco Bru Sanz,Spain,0,1885-04-12
FC Barcelona,1915/1916,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1915/1916,Player,Midfielder,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1914/1915,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1914/1915,Player,Midfielder,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1913/1914,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1913/1914,Player,Midfielder,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1912/1913,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1912/1913,Player,Forward,,Alcántara,Philippines,1,1896-10-07
FC Barcelona,1912/1913,Player,Midfielder,,Jack Greenwell,England,1,1884-01-02
FC Barcelona,1911/1912,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1911/1912,Player,Midfielder,,José Quirante,Spain,0,1884-01-01
FC Barcelona,1910/1911,Player,Defender,,Paco Bru Sanz,Spain,0,1885-04-12
FC Barcelona,1910/1911,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1910/1911,Player,Midfielder,,José Quirante,Spain,0,1884-01-01
FC Barcelona,1909/1910,Player,Defender,,Paco Bru Sanz,Spain,0,1885-04-12
FC Barcelona,1909/1910,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1909/1910,Player,Midfielder,,Udo Steinberg,Germany,1,1877-06-13
FC Barcelona,1909/1910,Player,Midfielder,,José Quirante,Spain,0,1884-01-01
FC Barcelona,1908/1909,Player,Defender,,Paco Bru Sanz,Spain,0,1885-04-12
FC Barcelona,1908/1909,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1908/1909,Player,Midfielder,,Udo Steinberg,Germany,1,1877-06-13
FC Barcelona,1908/1909,Player,Midfielder,,José Quirante,Spain,0,1884-01-01
FC Barcelona,1907/1908,Player,Defender,,Paco Bru Sanz,Spain,0,1885-04-12
FC Barcelona,1907/1908,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1907/1908,Player,Midfielder,,Udo Steinberg,Germany,1,1877-06-13
FC Barcelona,1906/1907,Player,Defender,,Paco Bru Sanz,Spain,0,1885-04-12
FC Barcelona,1906/1907,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1906/1907,Player,Midfielder,,Udo Steinberg,Germany,1,1877-06-13
FC Barcelona,1905/1906,Player,Forward,,Roma Forns,Spain,0,1885
FC Barcelona,1905/1906,Player,Midfielder,,Udo Steinberg,Germany,1,1877-06-13
FC Barcelona,1905/1906,Player,Midfielder,,José Quirante,Spain,0,1884-01-01
